EfisProjectId,Id,ProjectEa,ProjectName,District,CountyCode,RouteCode,PostMileBegin,PostMileEnd,ScheduleStartDate,ScheduleFinishDate,M040_BeginProj,M800_ENDPROJ
0324000144,06/26/2054,03-0N530,0324000144 - Day Labor Berry Road,03,SUT,070,7.307,7.307,45245,48457,,
0324000145,06/27/2054,03-0N540,0324000145 - Day Labor Striplin at 99,03,SUT,099,9.169,9.169,45245,48418,,
0324000147,08/14/2054,03-0N550,0324000147 - Day Labor - New Sign,03,59V03,VAR,0,0,45247,50672,,
0324000148,08/16/2054,03-0N560,0324000148 - Maxwell SB I5 Day Labor,03,COL,005,26.398,26.398,45383,48422,,
0324000149,08/31/2054,03-0N570,0324000149 - Upgrade Loop Detection Hwy 162 in Willows,03,GLE,162,65.642,66.714,45251,48424,,
0324000150,08/30/2054,03-0N580,0324000150 - Bike Loop Install Hwy 32 Orland,03,GLE,032,0.348,0.574,45251,48424,,
0324000153,09/10/2054,03-0N590,0324000153 - Arcadian MMBN,03,59V03,VAR,0,0,44941,51778,45548,46530
0324000154,09/11/2054,03-0N600,0324000154 - METS PreQualification Programs,03,59V03,VAR,0,0,45253,50678,,45838
0324000157,11/04/2054,03-3G460,0324000157 - 3G460 Placer 80 Nevada 80 CMS,03,59V03,080,0,0,45225,50686,45225,46539
0324000158,11/05/2054,03-3G470,0324000158 - 3G470 SAC/ED 50,03,59V03,050,0,0,45225,50686,45225,46539
0324000159,11/06/2054,03-3G480,"0324000159 - 3G480 SAC 5, SAC 99, BUT 99, SUT 99, YOL 80 CMS",03,59V03,050,0,0,45225,50686,45225,46539
0324000160,11/07/2054,03-3G490,0324000160 - 3G490 PLA 28 89 267,03,PLA,VAR,0,0,45261,50686,45261,46539
0324000162,11/22/2054,03-0N620,0324000162 - SAC Translab HVAC repair,03,SAC,050,2.13,2.13,45268,50691,,46569
0324000166,02/05/2055,03-0N640,0324000166 - Safety Reactive Improvements at Various Locations,03,59V03,VAR,0,0,45286,51809,45646,46827
0324000168,03/07/2055,03-0N650,0324000168 - ED 50 Rockfall -  Slope Stabilization,03,ED,050,67.2,67.2,45281,50714,,46539
0324000169,03/08/2055,03-0N660,0324000169 - Nev 49 Slip Outs,03,NEV,049,17,24.8,45282,50727,,45954
0324000170,03/09/2055,03-0N670,0324000170 - SIE 49 Failed Retaining Wall,03,SIE,049,3.56,3.58,45281,50727,,46613
0324000171,,03-2H451,0324000171 - Putah Creek seismic retrofit Phase 2,03,59V03,505,0,0,45297,50727,,
0324000172,03/22/2055,03-0N690,"0324000172 - SAC 51 bump correction at E, F, and H Street undercrossings",03,SAC,051,1.2,1.44,45309,50727,45355,46755
0324000173,03/31/2055,03-0N700,0324000173 - Whitmore MS Rehab,03,PLA,080,50.7,50.7,45279,51830,46204,48670
0324000174,04/01/2055,03-0N710,0324000174 - Sutter-99 Cable Barrier,03,SUT,099,1.7,8,45309,51830,46204,48242
0324000175,04/04/2055,03-0N720,0324000175 - Retroreflective Backplate and Pedestrian Buttons Proactive,03,59V03,VAR,0,0,45309,51830,46218,48653
0324000176,04/02/2055,03-0N730,0324000176 - Sacramento SR 51 CCTV Lifecycle Replacement,03,SAC,051,0,0,45309,50727,45362,46846
0324000177,03/30/2055,03-0N740,0324000177 - Sacramento SR 51 CCTV,03,SAC,051,2.176,3.017,45309,50727,45362,46478
0324000178,04/03/2055,03-0N750,0324000178 - Sacramento SR 51 Marconi and Fulton CCTV Replacement,03,SAC,051,5.694,6.793,45309,50727,45362,46540
0324000180,04/17/2055,03-0N760,0324000180 - US 50 Trip to Green Congestion Management,03,ED,050,17.469,18.085,45135,50727,45713,47760
0324000181,05/02/2055,03-3G500,0324000181 - ED 49 Rehab Culvert Project 1,03,ED,049,17.2,19.6,45307,50735,45307,46905
0324000182,04/27/2055,03-3G510,0324000182 - ED 49 Rehab Culvert Project 7,03,ED,049,25.2,26.2,45307,50727,45307,46874
0324000183,04/30/2055,03-3G520,0324000183 - ED 40 Rehab Culvert Project 6,03,ED,049,23.6,25.2,45307,50727,45307,46508
0324000184,04/28/2055,03-3G530,0324000184 - ED 49 Rehab Culverts Project 2,03,ED,049,16.58,20.1,45307,50727,45307,46508
0324000185,05/01/2055,03-3G540,0324000185 - ED 49 Rehab Culvert Project 3,03,ED,049,21,22.35,45307,50727,45307,46692
0324000186,06/24/2055,03-3G550,0324000186 - ED 49 Rehabilitate Culvert Project 4,03,ED,049,20.9,22.6,45307,50738,45307,46539
0324000187,05/03/2055,03-3G560,0324000187 - ED 49 Rehabiliate Culvert Project 5,03,ED,049,22.6,23.1,45307,50727,45307,46874
0324000188,04/29/2055,03-0N770,0324000188 - Pla-80 Horseshoe Bar Road Interchange,03,PLA,080,8.52,8.9,45309,51830,,
0324000189,05/11/2055,03-0N780,0324000189 - NEV-49 Multimodal Corridor Project,03,NEV,049,15.07,16.1,45260,51831,45450,47976
0324000191,06/13/2055,03-0N790,0324000191 - BUT 70 Slip Out,03,BUT,070,35.5,35.5,45305,50733,,46357
0324000192,06/12/2055,03-0N800,0324000192 - Metro Air Pkwy Ramp Signals,03,SAC,005,29.5,32.7,45315,51834,45566,46918
0324000193,06/14/2055,03-0N810,0324000193 - Grass Valley Peanut Roundabout,03,59V03,VAR,12.7,13,45260,50734,45768,50734
0324000205,07/10/2055,03-0N051,"0324000205 - D03 MMBN network hub shelters. (Hut No. 13,25,44)",03,59V03,VAR,0,0,44680,51841,,46325
0324000206,07/09/2055,03-0N052,"0324000206 - D03 MMBN network hub shelters. (Hut No. 58,109,116,117,122)",03,59V03,VAR,0,0,44680,51841,,46325
0324000209,07/19/2055,03-0N820,0324000209 - I5 at Pocket Road,03,SAC,005,16.147,16.147,45323,50741,45358,46878
0324000211,07/29/2055,03-0N830,0324000211 - ED 49 Paving & ED 50 Slip Out,03,ED,VAR,0,0,45265,50745,,45919
0324000212,07/30/2055,03-0N840,0324000212 - Slope/Structure damage by Unsheltered People,03,SAC,VAR,0,0,45327,50745,,45991
0324000214,08/19/2055,03-0N850,0324000214 - Pocket Rd Sidewalk and Signalized Right-Turn,03,SAC,005,16.2,16.2,45328,51847,45377,46539
0324000215,08/17/2055,03-0N860,0324000215 - Yuba and Butte County Traffic Signal Operational Improvement,03,59V03,VAR,0,0,45306,50746,45366,46600
0324000216,08/14/2055,03-0N870,0324000216 - Nevada County Traffic Signal Operational System Improvement,03,NEV,020,12.25,12.25,45309,50432,45362,46540
0324000217,08/15/2055,03-0N880,0324000217 - El Dorado County Traffic Signal System Operational Improveme,03,ED,050,75.5,76.02,45328,45328,,
0324000218,08/16/2055,03-0N890,0324000218 - El Dorado and Placer County Traffic Signal Operational Impro,03,59V03,VAR,0,0,45328,50746,45366,46478
0324000219,08/18/2055,03-0N900,"0324000219 - Sutter, Yolo, and Placer County Traffic Signal Operational I",03,59V03,VAR,0,0,45328,50746,45366,46905
0324000222,09/26/2055,03-0N910,0324000222 - ED 50 at Apache RRFB,03,ED,050,71,71,19054,65533,45378,46885
0324000223,09/24/2055,03-0N920,0324000223 - Pine Park crossing RRFB,03,ED,089,26.119,26.119,45331,50749,45390,46902
0324000224,09/27/2055,03-0N930,0324000224 - EGRP Route 70 Nicolaus Avenue,03,SUT,070,3.6,3.6,45331,45331,,
0324000225,09/25/2055,03-0N940,0324000225 - EGRP Route 99 Elkhorn Blvd,03,SAC,099,33.1,33.1,45331,50749,45418,47467
0324000228,10/19/2055,03-0N950,0324000228 - Forest Hill Bridge,03,PLA,VAR,0,0,45337,50755,,46873
0324000231,12/04/2055,03-3J011,0324000231 - Colusa 20 Wildlife Crossing Child Project,03,COL,020,10.07,10.07,11512,51861,,47703
0324000232,12/24/2055,03-0N960,0324000232 - SR 99 Garner Lane,03,BUT,099,37.765,37.765,45344,48491,46204,48155
0324000234,01/04/2056,03-3G570,0324000234 - 3G570 Light and Foundation 2,03,59V03,VAR,0,0,45336,50766,45336,46539
0324000235,01/08/2056,03-0N970,0324000235 - ED-50 Vision Zero Improvements,03,ED,050,48.8,70,45349,51867,45841,47364
0324000236,01/05/2056,03-0N980,0324000236 - SR 99 Florin Road Interchange,03,SAC,099,19.6,19.6,45350,51952,46204,48537
0324000237,01/06/2056,03-0N990,0324000237 - Security Measures at Maintenance Stations 1,03,59V03,VAR,0,0,45350,50767,,46109
0324000238,01/07/2056,03-1N000,0324000238 - Security Measures at Maintenance Stations 2,03,59V03,VAR,0,0,45350,50767,,46080
0324000243,02/28/2056,03-3G580,0324000243 - Roof Repair,03,SAC,050,1.7,1.7,45351,50776,45351,46539
0324000268,03/30/2056,03-1N010,0324000268 - Delta Bridges M/E upgrade 2,03,SAC,160,0,0,43437,46903,,46568
0324000269,,03-2H621,0324000269 - NEV 20 Slip Out,03,NEV,020,29.6,30.6,45370,50787,,
0324000270,04/14/2056,03-1N030,0324000270 - Temp. Generator Cabinet,03,BUT,070,4.059,4.059,45383,48537,,
0324000271,04/11/2056,03-1N040,0324000271 - Sut 020 - Temp. Generator Cabinet,03,SUT,020,9.1,14.5,45370,48537,,
0324000273,04/12/2056,03-1N050,0324000273 - Butte 99 - Temp Generator Cabinets,03,BUT,099,3,13.5,45397,48540,,
0324000274,04/13/2056,03-1N060,0324000274 - SUT 99 - Temp Generator Cabinet,03,SUT,099,17.4,30.6,45371,48540,,
0324000278,10/18/2060,03-3G590,0324000278 - 03-3G590 Butte 70 and 99,03,BUT,099,0,0,45373,51158,45373,47270
0324000281,05/10/2056,03-3G600,0324000281 - 3G600 SAC 51 Bridge Preservation,03,SAC,VAR,0,0,45323,50795,45377,46905
0324000287,06/22/2056,03-1N070,0324000287 - SAC 51 Pavement Repairs,03,SAC,051,1.2,5,45352,50805,,45992
0324000289,06/29/2056,03-1N080,0324000289 - SAC Translab Building A & Building E Roof Repairs,03,SAC,050,2.1,2.1,45393,50809,,46098
0324000290,06/30/2056,03-1N090,0324000290 - SAC I-5 Slabs,03,SAC,005,3.2,3.2,45387,50809,,45809
0324000291,07/08/2056,03-1N100,0324000291 - SAC Translab Building B Roof Repairs,03,SAC,050,2.1,2.1,45394,50810,,46044
0324000295,07/14/2056,03-1N110,0324000295 - BUT 162 Culvert Failures,03,BUT,162,0,0,45398,50812,,46198
0324000302,08/16/2056,03-1N120,0324000302 - Sac/Yolo 80 MMBN CCO,03,59V03,VAR,0,0,45002,51158,,47273
0324000303,08/14/2056,03-1N130,0324000303 - Kyburz Maintenance Station Rehab,03,ED,050,48.7,48.7,45408,51925,45551,47447
0324000304,08/15/2056,03-1N140,0324000304 - West Capitol Ave Slope Erosion,03,YOL,080,10,10.25,45408,50824,,46379
0324000309,10/10/2056,03-1N150,0324000309 - SAC Translab Building B Mold Removal,03,SAC,050,2.1,2.1,45413,50831,,45992
0324000312,11/24/2056,03-1N180,0324000312 - Placerville Maintenance Station Retaining Wall,03,ED,050,18.9,18.9,45422,50838,,46173
0324000313,12/03/2056,03-1N190,0324000313 - YOL 113 Box Culvert,03,YOL,113,10.54,10.54,45426,50840,,46071
0324000316,01/23/2057,03-2J20U,0324000316 - SAC-12 Terminous Safety,03,SAC,012,0.7,6.11,45435,45435,,
0324000317,01/24/2057,03-1N200,0324000317 - Walker Street Complete Streets,03,GLE,032,0,2,45435,51953,46204,48918
0324000318,01/31/2057,03-1N210,0324000318 - O St. Pump Plant Repair,03,SAC,005,23.3,23.4,45441,50854,,46071
0324000319,02/01/2057,03-1N220,0324000319 - ED 50 Barrier Repair,03,ED,050,17.66,17.62,45441,50854,,46173
0324000320,01/30/2057,03-1N230,0324000320 - Kingvale Maintenance Station Wash Rack,03,NEV,080,0.1,0.1,45441,45441,,
0324000321,02/08/2057,03-1N240,0324000321 - YUB 70 Pavement Repair,03,YUB,070,0.4,1.8,45442,50857,,46198
0324000322,02/18/2057,03-1N250,0324000322 - PLA 65 Pavement Damage,03,PLA,065,13.7,15.1,45443,50858,,46198
0324000323,02/19/2057,03-1N260,0324000323 - PLA 65 Pavement Damage 2,03,PLA,065,22.8,24.1,45443,50858,,46071
0324000324,03/04/2057,03-1N270,0324000324 - YUB 70 Eucalyptus Trees,03,YUB,070,8.29,13.6,45447,50860,,46091
0324000327,03/09/2057,03-1N280,0324000327 - YOL 45 Culverts,03,YOL,045,3.2,8.62,45449,50864,,46088
0324000328,03/07/2057,03-1N290,0324000328 - Arena Blvd Ditch Repair,03,SAC,005,26.91,28.05,45449,50864,,46122
0324000330,03/08/2057,03-1N300,0324000330 - ED 49 Embankment Erosion,03,ED,049,20.38,20.38,45449,50864,,46191
0324000333,04/03/2057,03-1N310,0324000333 - Whitmore Maintenance Station Roof & Mold Repairs,03,PLA,080,50.7,50.7,45457,50872,,46103
0324000337,04/20/2057,03-1N320,0324000337 - Marysville Hotel Fire,03,YUB,070,14.38,14.38,45462,50879,,45853
0324000338,04/24/2057,03-3J533,0324000338 - MMBN 24 VAR VAR,03,SAC,VAR,0,0,45467,50880,,46174
0324000343,04/27/2057,03-1N330,0324000343 - PLA 80 Sinkhole & Culvert,03,PLA,080,3.1,3.1,45462,50882,,46478
0324000347,04/29/2057,03-3G610,0324000347 - 3G610 YOL 5 RHMA,03,YOL,005,14,22.8,45469,50882,45782,46874
0325000004,06/21/2057,03-3J432,0325000004 - MMBN 13 - GLE 162,03,GLE,162,65.5,69.7,44384,50901,,46387
0325000005,07/13/2057,03-1N340,0325000005 - SAC-160 Median Buffer,03,SAC,160,2.73,6.976,45497,52012,45867,47806
0325000008,07/21/2057,03-3J534,0325000008 - MMBN 24  VAR VAR,03,YOL,016,27.5,31.1,45502,45502,,
0325000010,07/24/2057,03-3J433,0325000010 - MMBN 13 GLE 162,03,GLE,162,45.2,65.5,45503,45503,,
0325000012,08/02/2057,03-1N360,0325000012 - YOL 113 Knights Landing Sidewalk FCO,03,YOL,113,21.57,21.574,45505,50917,,46660
0325000014,08/17/2057,03-1N370,0325000014 - CVIN MMBN,03,59V03,VAR,0,0,45507,45507,,
0325000015,08/14/2057,03-1N380,0325000015 - Placerville Maintenance EV Station,03,ED,050,18.901,18.901,45511,48680,,
0325000021,09/11/2057,03-1N390,0325000021 - COL 16 Pavement Damage,03,COL,016,0.5,5,45518,50930,,46119
0325000022,10/03/2057,03-1N400,0325000022 - COL 5 Pavement Damage,03,COL,005,19.25,19.25,45523,50935,,46071
0325000023,09/12/2057,03-1N410,0325000023 - COL 16 & 20 Pavement Damage,03,COL,VAR,0,0,45518,50930,,46119
0325000024,09/13/2057,03-1N420,0325000024 - Sie-89 Curve Correction,03,SIE,089,6.2,6.4,45516,48725,45610,46846
0325000026,09/23/2057,03-1N430,0325000026 - BUT 162 Culvert,03,BUT,162,1.99,1.99,45520,50934,,46101
0325000029,10/05/2057,03-1N440,0325000029 - Park Fire,03,BUT,032,17.45,37.75,45474,50950,,46195
0325000032,11/22/2057,03-1N450,0325000032 - Sacramento County Parks Boat Launch Facility,03,SAC,160,44.7,44.7,45535,47658,,
0325000035,12/08/2057,03-3J40U,0325000035 - MMBN 10,03,59V03,VAR,0,0,45541,50952,,46292
0325000036,01/28/2058,03-1N460,0325000036 - Tahoe City Dormitory Replacement,03,PLA,089,8.9,8.9,45560,52072,,46598
0325000037,01/30/2058,03-3G620,0325000037 - Yolo 5 Coldplane and Digouts,03,YOL,005,22.8,28.92,45558,50971,45558,46508
0325000038,01/23/2058,03-1N470,0325000038 - South Lake Tahoe Maintenance Station - Wash Rack Unit Repair,03,ED,089,8.2,8.2,45560,45560,,
0325000039,01/29/2058,03-1N480,0325000039 - SAC 51 Pavement Delamination,03,SAC,051,1.2,5,45561,50972,,46127
0325000040,02/03/2058,03-1N490,0325000040 - SIE 89 Paving,03,SIE,089,15.19,15.39,45561,50972,,46238
0325000041,01/24/2058,03-1N500,0325000041 - BUT 70 Garden Drive OC Hit,03,BUT,070,16.63,16.63,45550,50972,,46237
0325000043,02/18/2058,03-1N510,0325000043 - D3 GSN MMBN HUBs,03,59V03,VAR,0,0,45567,52079,,46356
0325000044,02/24/2058,03-1N520,0325000044 - American Dark Fiber (ADF) Segment,03,YOL,016,27.37,31.03,45567,45567,,
0325000051,05/15/2058,03-1N580,0325000051 - Col 5 CAPM,03,COL,005,16.6,34.365,45590,52107,46204,48197
0325000052,04/28/2058,03-1N590,0325000052 - Various Rumble Strip,03,59V03,VAR,0,0,45589,52103,45891,47224
0325000053,04/29/2058,03-1N600,0325000053 - South Lake Tahoe Equipment Shop,03,ED,089,8.2,8.2,45589,52103,45847,47806
0325000054,05/24/2058,03-1N610,0325000054 - Knights Landing Complete Streets,03,YOL,VAR,0,0,45589,52103,46204,48773
0325000057,05/25/2058,03-3G630,0325000057 - D3 Warehouse Roof Repair,03,YUB,070,10.005,10.005,45589,45589,,
0325000059,05/26/2058,03-3G640,0325000059 - 3G640 Maintenance Facility Repainting,03,59V03,050,0,0,45594,45594,,
0325000060,06/08/2058,03-3G650,0325000060 - 3G650 Kingvale Maintenance Facility,03,NEV,080,0.1,0.1,45610,45610,,
0325000064,09/25/2058,03-1N620,0325000064 - Sacramento River Bridge Traveling Cables,03,YOL,275,13.07,13.07,45598,51011,,46499
0325000069,05/20/2058,03-1N640,0325000069 - CHP Academy Day Labor,03,YOL,VAR,0,0,45601,48806,,
0325000071,05/31/2058,03-3G660,0325000071 - 3G660 Safety Ped and Qwick Kurb Improvement,03,59V03,VAR,0,0,45602,51013,45611,46784
0325000073,06/01/2058,03-3G670,0325000073 - 3G670 Ped Safety Improvements,03,59V03,VAR,0,0,20424,51013,45611,46844
0325000074,06/02/2058,03-3G680,0325000074 - 3G680 Wrong way driver Safety,03,59V03,VAR,0,0,45602,51013,45611,46813
0325000077,08/27/2058,03-1H233,0325000077 - 1-5 Truck Parking Information Management System,03,59V03,VAR,0,0,45369,51642,45880,48166
0325000078,12/02/2058,03-3G690,0325000078 - 3G690 D3 Maintenance Facility Repairs,03,ED,050,66.7,66.7,45615,45615,,
0325000079,12/03/2058,03-3G700,0325000079 - 3G700 Kyburz Maintenance Station Upgrades,03,ED,050,0,0,45615,45615,,
0325000080,10/15/2058,03-1N670,0325000080 - Chico Maintenance Station ADA Repairs,03,BUT,099,30.2,30.2,45304,51026,,46216
0325000081,12/29/2058,03-1N680,0325000081 - El Margarita Road Intersection Improvement,03,SUT,020,14.1,14.1,45617,51027,46134,47907
0325000082,12/31/2058,03-1N690,0325000082 - Canyon Creek Bridge Br No 12-0184,03,BUT,162,29.963,30.11,45617,52128,,46489
0325000083,12/09/2058,03-3G710,0325000083 - 3G710 EMS Sign Replacement 1,03,59V03,VAR,0,0,45617,51155,45617,46905
0325000084,12/28/2058,03-3G720,0325000084 - 3G720 EMS Sign Replacement 2,03,59V03,VAR,0,0,45617,51028,45617,46905
0325000085,12/30/2058,03-3G730,0325000085 - 3G730 HAR Equipment Replacement,03,59V03,VAR,0,0,45597,51028,45617,46905
0325000086,12/04/2058,03-1N700,0325000086 - Marysville DO Parking,03,YUB,020,1.24,1.24,45618,52131,45698,46905
0325000090,03/31/2059,03-1N720,0325000090 - Truxel Signal LEDs replacement,03,SAC,080,3.663,3.663,45388,50068,,
0325000091,03/12/2059,03-1N730,0325000091 - Blue Oaks Widening,03,PLA,065,8.067,8.067,45637,52146,45890,51043
0325000092,03/21/2059,03-1N740,"0325000092 - Route 20, 32, and 174 Utility Hardening Oversight",03,59V03,VAR,0,0,45637,51043,45778,51043
0325000093,05/12/2059,03-1N750,0325000093 - Alhambra Triangle Soundwall,03,SAC,050,0.175,0.38,38386,51049,45691,46878
0325000094,07/03/2059,03-3H51U,0325000094 - NEV 49 Corridor,03,NEV,049,10.8,13.3,45664,52169,,47662
0325000096,05/23/2059,03-1N760,0325000096 - Traffic Signs,03,59V03,VAR,0,0,45650,48851,,
0325000097,06/03/2059,03-1N770,0325000097 - Safety Signs,03,59V03,VAR,0,0,45650,51056,,
0325000098,05/24/2059,03-1N780,0325000098 - Logo Signs,03,59V03,VAR,0,0,45650,51056,,51056
0325000099,06/04/2059,03-3G740,0325000099 - Truckee Boiler Replacement,03,NEV,080,15.65,15.65,45650,51056,,46333
0325000102,09/03/2059,03-1N790,0325000102 - Sacramento Translab Building A & Building B Asbestos Abateme,03,SAC,050,2.1,2.1,45673,51077,,46302
0325000103,09/15/2059,03-0J631,0325000103 - Bridge Scour Mitigation at Sutter Bypass,03,SUT,020,4.2,5.1,45309,52187,46218,49581
0325000104,09/28/2059,03-1N800,0325000104 - Garden Highway Bridge Erosion,03,SUT,099,11.98,11.98,45680,51083,,46318
0325000106,09/22/2059,03-3G750,0325000106 - Partial Depth Recycle,03,BUT,191,0,0,45680,51083,45680,46905
0325000107,09/29/2059,03-3G760,0325000107 - Cold Plane and HMA,03,ED,193,0,6,45680,51083,45680,46905
0325000108,09/23/2059,03-3G770,0325000108 - Double Chip Seal,03,GLE,162,78.35,84.59,45680,51083,45680,46905
0325000109,10/03/2059,03-3G780,0325000109 - Double Chip Seal,03,YUB,070,8.7,13.6,45680,51083,45680,46905
0325000110,10/29/2059,03-1E493,0325000110 - Butte 32 Intersection Improvements,03,BUT,032,11.52,11.74,40444,52189,,46906
0325000114,11/12/2059,03-1N820,0325000114 - Col-20 Road Safety Audit Improvements,03,COL,020,12,21,45687,52191,45938,51090
0325000118,12/13/2059,03-1N830,0325000118 - Guinda Seasonal Flooding,03,YOL,016,11.98,11.98,45691,51092,,46437
0325000122,12/19/2059,03-2J071,0325000122 - Keefer Slough Profile,03,BUT,099,38.9,39.7,45692,52197,45840,47555
0325000124,01/12/2060,03-1N840,0325000124 - Yolo 80 Dual Managed Lanes,03,59V03,VAR,0,0,45694,45694,,
0325000126,01/29/2060,03-3G790,0325000126 - Loyalton Culvert Rehab,03,SIE,049,61.85,64.05,45693,51097,45693,46905
0325000127,01/20/2060,03-3G800,0325000127 - Loyalton Culvert Rehab 2,03,SIE,049,57.2,61.85,45693,51097,45693,46905
0325000128,02/15/2060,03-3G810,0325000128 - South Lake Tahoe MTCE Station Rehab,03,ED,089,8.12,8.12,45700,45700,,
0325000129,02/21/2060,03-1N850,0325000129 - Auburn Electrical,03,PLA,267,0.24,0.24,45701,48859,,
0325000131,03/01/2060,03-1N860,0325000131 - Tahoe City House Rehab,03,PLA,089,8.89,8.89,45720,51131,,46437
0325000132,03/06/2060,03-3G820,0325000132 - Downieville Sand Bunker Repair,03,SIE,049,19.8,19.8,45702,45702,,
0325000133,02/29/2060,03-3G830,0325000133 - Kingvale Sand Bunker Repair,03,NEV,080,0.1,0.1,45702,45702,,
0325000134,03/04/2060,03-3G840,0325000134 - Northgate Material Canopy/Bunker Replacement,03,SAC,080,5.2,5.2,45702,45702,,
0325000135,03/05/2060,03-3G850,0325000135 - Chico Crew Room Rehab,03,BUT,099,30.7,30.7,45702,45702,,
0325000145,04/21/2060,03-1N890,0325000145 - Sierra Boat Company and Sunnyside Marina Drainage,03,PLA,VAR,0,0,45684,51112,45751,46871
0325000146,04/25/2060,03-3J28A,0325000146 - Lardin RRFB (Rectangular Rapid Flashing Beacon),03,PLA,028,4.1,4.4,45712,51112,45764,46976
0325000147,04/27/2060,03-1N900,0325000147 - Uren Street Intersection Improvements,03,NEV,020,17.398,17.398,45712,52215,45960,51112
0325000148,04/30/2060,03-3G900,0325000148 - Colfax Culvert Rehab,03,PLA,174,0,0.65,45712,51113,45712,46905
0325000149,05/03/2060,03-3G910,0325000149 - Colfax Culvert Rehab North,03,PLA,174,0.65,1.55,45670,51113,45712,46905
0325000150,05/04/2060,03-3G920,0325000150 - Honeysuckle Culvert Rehab,03,NEV,174,8.6,9.65,45712,51113,45712,46905
0325000170,06/05/2060,03-1N910,0325000170 - Northgate Materials Bin,03,SAC,080,5.2,5.2,45715,51117,45778,46874
0325000171,06/06/2060,03-1N920,0325000171 - 03-1N920,03,ED,089,8.2,8.2,45715,45715,,
0325000172,06/01/2060,03-1N930,0325000172 - Yuba 70 Eucalyptus Tree Removal and Fencing,03,YUB,070,8.29,13.6,45715,51117,,46423
0325000175,06/18/2060,03-1N940,0325000175 - Davis 113 Rehab,03,YOL,113,0,5,45720,52223,45968,51120
0325000176,06/17/2060,03-1N950,0325000176 - YOL 505 2R,03,YOL,505,10.1,22.356,45720,52223,45968,51120
0325000177,10/29/2060,03-1N960,0325000177 - Esparto Pavement Rehab,03,YOL,016,0,0,45720,52223,46948,49444
0325000178,06/25/2060,03-1N970,0325000178 - Camptonville Rehab,03,YUB,049,0,9.372,45720,52223,45796,47178
0325000180,,03-1N980,0325000180 - ED-49 Pedestrian Improvement,03,ED,049,11.65,11.65,45722,51124,,
0325000189,07/01/2060,03-3G930,0325000189 - West Sac Crew Room,03,YOL,050,2.843,2.843,45724,45724,,
0325000190,07/16/2060,03-3G940,0325000190 - Esparto Crew Room Rehab,03,YOL,016,28.4,28.4,45726,45726,,
